BookID,Title,Author,Rating,Number of raters,5 stars,4 stars,3 stars,2 stars,1 star,Number of reviewers,Pages,PublishDate,Book format,Language,GenreLink,Series,Raters
1203455,Wreckers Must Breathe,Hammond Innes,3.57,240,41,91,74,31,3,11,266.0,1940,Paperback,English,1191629,,240
1203454,World Wreckers,Marion Zimmer Bradley,3.74,1958,478,674,643,137,26,58,,January 1st 1971,Paperback,English,1073273,Darkover - Publication Order,1958
1203452,World Wreckers,Marion Zimmer Bradley,3.74,1958,478,674,643,137,26,58,,January 1st 1971,Paperback,English,1073273,Darkover - Publication Order,1958
1203457,The World Wreckers,Marion Zimmer Bradley,3.74,1958,478,674,643,137,26,58,0.0,January 1st 1971,Paperback,English,1073273,Darkover - Publication Order,1958
1203453,World Wreckers,Marion Zimmer Bradley,3.74,1958,478,674,643,137,26,58,0.0,January 1st 1971,Paperback,English,1073273,Darkover - Publication Order,1958
301029,"Mates, Dates, and Mad Mistakes",Cathy Hopkins,3.73,2318,625,700,767,195,31,55,224.0,March 20th 2003,Paperback,English,2915345,"Mates, Dates",2318
1203456,The World Wreckers,Marion Zimmer Bradley,3.74,1958,478,674,643,137,26,58,192.0,January 1st 1971,,,1073273,Darkover - Publication Order,1958
1203460,Letters to a Young Doctor,Richard Selzer,4.0,331,116,124,70,16,5,24,,August 25th 1982,,,363908,,331
1203463,"Petits Copains Et Grandes Copines, LeÃ§on NÂ°1:  Comment Attirer Son Attention",Cathy Hopkins,3.74,11303,3368,3126,3595,950,264,222,,February 8th 2001,,,2967374,"Mates, Dates",11303
1203470,The Firebrand,Marion Zimmer Bradley,4.06,9811,3814,3450,1995,406,146,465,559.0,1987,Paperback,,1191645,,9811
1203471,The Firebrand,"Marion Zimmer Bradley, Wilson McLean",4.06,9811,3814,3450,1995,406,146,465,608.0,1987,Hardcover,English,1191645,,9811
374658,The Nature of Photographs,Stephen Shore,4.11,949,377,354,175,35,8,44,136.0,1998,Hardcover,English,364531,,949
1203467,La Leçon d'équitation,"Sara Gruen, Valérie Malfoy",3.45,10490,1923,3133,3585,1412,437,1176,376.0,January 1st 2004,Mass Market Paperback,French,3441238,Riding Lessons,10490
1203477,The Firebrand,Marion Zimmer Bradley,4.06,9811,3814,3450,1995,406,146,465,616.0,1987,Paperback,English,1191645,,9811
1203473,The Firebrand,Marion Zimmer Bradley,4.06,9811,3814,3450,1995,406,146,465,558.0,1987,Paperback,English,1191645,,9811
1203476,The Firebrand,Marion Zimmer Bradley,4.06,9811,3814,3450,1995,406,146,465,,1987,Hardcover,English,1191645,,9811
1203479,Night's Daughter,Marion Zimmer Bradley,3.51,530,113,141,196,62,18,34,,January 1st 1985,,,1073228,,530
1203489,Getting Personal,Chris Manby,3.68,848,249,214,271,91,23,27,448.0,2002,Paperback,English,41516,,848
1203491,The Diary Of Adam And Eve,Mark Twain,3.91,14092,4517,5075,3368,922,210,1496,67.0,1906,Unknown Binding,English,189415,,14092
1203507,Introducing Plato,"Dave Robinson, Judy Groves",3.69,374,76,145,119,30,4,37,176.0,2000,Paperback,English,1191681,,374
1203514,The Egg,M.P. Robertson,3.83,328,94,112,99,18,5,46,32.0,January 1st 2001,Paperback,English,802152,,328
1203523,The Mystery Of Capital: Why Capitalism Succeeds In The West And Fails Everywhere Else,Hernando de Soto,4.0,3688,1221,1499,746,174,48,301,288.0,January 1st 2000,Hardcover,English,83143,,3688
1203518,The Passion of Ayn Rand,Barbara Branden,3.76,1771,554,560,431,132,94,67,442.0,1986,Hardcover,English,39758,,1771
1203529,"Touchpoints: Your Child's Emotional and Behavioral Development, Birth to 3 -- The Essential Reference for the Early Years",T. Berry Brazelton,3.93,1274,422,466,289,68,29,119,512.0,January 1st 1992,Paperback,English,180345,,1274
1203526,Heads,"Greg Bear, Peter     Jones",3.46,737,98,244,310,71,14,47,117.0,1990,Paperback,English,1151460,Queen of Angels,737
1203534,Cuando Jessie Cruzo el Oceano = When Jessie Came Across the Sea,"Amy Hest, P.J. Lynch",4.33,1127,586,368,139,24,10,172,40.0,January 1st 1997,Turtleback,Spanish,1714615,,1127
1203539,Bigfoot Cinderrrrrella,Tony Johnston,3.86,617,225,159,167,53,13,84,,January 1st 1998,Unknown Binding,English,981978,,617
1203543,The Lighthouse War,Adrian McKinty,3.76,426,111,149,125,36,5,41,414.0,October 1st 2007,Hardcover,English,1191717,Lighthouse Trilogy,426
1203567,Histology: A Text and Atlas: With Correlated Cell and  Molecular Biology,"Michael H. Ross, Wojciech Pawlina",4.12,321,145,103,46,21,6,14,906.0,April 1st 1989,Paperback,English,620933,,321
1203570,Histology: A Text And Atlas,Michael H. Ross,4.12,321,145,103,46,21,6,14,,April 1st 1989,,,620933,,321
1203589,"Authentic Relationships: Discover the Lost Art of ""One Anothering""","Wayne Jacobsen, Clay Jacobsen",4.05,168,60,68,31,6,3,18,155.0,September 1st 2003,Paperback,English,1191763,,168
1203599,Double Take,Brenda Joyce,3.59,497,122,157,137,55,26,39,400.0,2003,Paperback,English,1191773,,497
1203616,Point Blank: The Graphic Novel,"Antony Johnston, Kanako Damerum, Anthony Horowitz, Yuzuru Takasaki",4.06,2335,989,697,487,121,41,111,176.0,2007,Paperback,English,2558050,Alex Rider: The Graphic Novels,2335
1203617,The Richest Season,Maryann McFadden,3.69,724,165,263,221,58,17,116,,January 1st 2008,Paperback,English,3457260,,724
61672,Bonjour tristesse,Françoise Sagan,3.66,30404,6444,11126,9476,2698,660,2117,154.0,March 15th 1954,Mass Market Paperback,French,1708708,,30404
1203625,Rabbit Redux,John Updike,3.8,14129,3716,5477,3661,959,316,763,406.0,1971,Hardcover,English,864749,Rabbit Angstrom,14129
1203626,Rabbit Redux,John Updike,3.8,14129,3716,5477,3661,959,316,763,348.0,1971,Paperback,English,864749,Rabbit Angstrom,14129
1203627,Rabbit Redux,John Updike,3.8,14129,3716,5477,3661,959,316,763,404.0,1971,Paperback,,864749,Rabbit Angstrom,14129
1203635,Star of Danger,Marion Zimmer Bradley,3.73,1819,416,637,644,104,18,67,224.0,1965,Paperback,English,1073275,Darkover - Publication Order,1819
1203629,Bonjour Tristesse,Françoise Sagan,3.66,30419,6449,11132,9480,2698,660,2118,144.0,March 15th 1954,Hardcover,,1708708,,30419
1203631,Bonjour Tristesse,Françoise Sagan,3.66,30419,6449,11132,9480,2698,660,2118,,March 15th 1954,,,1708708,,30419
1203668,Legacy of the Force: Revelation,Karen Traviss,3.97,6460,2257,2389,1375,267,172,132,448.0,February 26th 2008,Paperback,English,3280581,Star Wars: Legacy of the Force,6460
1203677,Jacob's Room,Virginia Woolf,3.54,8657,1643,2914,2849,943,308,730,,1922,Paperback,English,3272732,,8657
1203678,Jacob's Room,Virginia Woolf,3.54,8657,1643,2914,2849,943,308,730,,1922,Paperback,English,3272732,,8657
1203682,Jacob's Room,Virginia Woolf,3.54,8657,1643,2914,2849,943,308,730,,1922,Hardcover,English,3272732,,8657
1203684,Letters of a Woman Homesteader [With Book],Elinore Pruitt Stewart,3.92,6533,2063,2560,1387,352,171,809,,May 1st 1914,,English,672101,,6533
1203683,"The Letters Of Elinore Pruitt Stewart, Woman Homesteader","Elinore Pruitt Stewart, Ruth Ashby, Laszlo Kubinyi",3.92,6533,2063,2560,1387,352,171,809,79.0,May 1st 1914,Hardcover,English,672101,,6533
1203686,Santa Evita,"Tomás Eloy Martínez, Helen Lane",3.79,2070,564,753,558,153,42,211,371.0,1995,Hardcover,English,207946,,2070
1203689,Cielo de singularidad,"Charles Stross, Manuel Mata",3.84,14566,3778,6100,3567,872,249,546,343.0,August 5th 2003,Paperback,Spanish,1192005,Eschaton,14566
1203695,Atatürk,Andrew Mango,4.11,961,387,363,156,39,16,119,,1999,Hardcover,English,184078,,961
1203704,The Lost World,Arthur Conan Doyle,3.93,57966,17700,22219,14864,2626,557,2285,248.0,1912,Paperback,English,1098725,Professor Challenger,57966
1203705,"The Lost World by Arthur Conan Doyle, Science Fiction, Classics, Adventure",Arthur Conan Doyle,3.93,57966,17700,22219,14864,2626,557,2285,,1912,Hardcover,English,1098725,Professor Challenger,57966
1203710,Dark Fire,C.J. Sansom,4.28,23108,10084,9820,2862,283,59,1374,581.0,November 5th 2004,Paperback,English,4595372,Matthew Shardlake,23108
1203721,A Cuckoo in Candle Lane,Kitty Neale,4.43,621,381,163,49,22,6,21,384.0,January 1st 2004,Paperback,English,1192037,,621
1203733,Imzadi II: Triangle,Peter David,3.54,1558,320,470,544,179,45,71,375.0,October 1998,Hardcover,English,1192049,Star Trek: The Next Generation,1558
1203738,Seeker of Knowledge: The Man Who Deciphered Egyptian Hieroglyphs,James Rumford,4.12,293,115,124,37,8,9,38,32.0,April 24th 2000,Hardcover,English,1192054,,293
1203732,Imzadi,Peter David,3.92,5499,1771,1974,1345,336,73,342,342.0,1992,Hardcover,English,1192048,Star Trek: The Next Generation: Imzadi,5499
27037,Confessions,"Augustine of Hippo, Henry Chadwick, Albert Cook Outler",3.91,50855,19356,15492,10314,3687,2006,2523,341.0,June 25th 1998,Paperback,English,1427207,,50855
1203742,Confessions,Augustine of Hippo,3.91,50861,19359,15494,10314,3688,2006,2524,,1982,Paperback,French,1427207,,50861
1203740,The Teachings of Don Juan: A Yaqui Way of Knowledge,Carlos Castaneda,3.93,38455,13714,12936,8378,2382,1045,1167,196.0,1968,Paperback,English,2029104,The Teachings of Don Juan,38455
63038,The Man Who Laughs,Victor Hugo,4.24,10419,5102,3298,1517,382,120,665,672.0,April 1869,Paperback,English,2335257,,10419
1203747,The Man Who Laughs,Victor Hugo,4.24,10420,5103,3298,1517,382,120,665,386.0,April 1869,Paperback,English,2335257,,10420
1203763,Beside the Ocean of Time,George Mackay Brown,4.15,443,180,179,61,18,5,59,217.0,January 1st 1994,Paperback,English,1943703,,443
1203765,"Mémoires d'outre-tombe, anthologie","François-René de Chateaubriand, Jean-Claude Berchet",3.98,824,310,281,159,51,23,68,512.0,1850,Paperback,French,69331,,824
1203760,Vinland,George Mackay Brown,3.77,180,44,75,42,14,5,21,,July 16th 1993,Unknown Binding,,720198,,180
254308,Oblomov,"Ivan Goncharov, Stephen Pearl, Galya Diment",4.09,31045,13179,10280,5345,1623,618,1177,586.0,1859,Paperback,English,1192093,,31045
1203769,Oblomov,"Ivan Goncharov, Natalie Duddington, Richard Freeborn",4.09,31050,13182,10282,5345,1623,618,1178,586.0,1859,Hardcover,English,1192093,,31050
1203770,Oblomov,Ivan Goncharov,4.09,31050,13182,10282,5345,1623,618,1178,443.0,1859,Hardcover,English,1192093,,31050
1203776,"Oblomov by Ivan Goncharov, Fiction",Ivan Goncharov,4.09,31050,13182,10282,5345,1623,618,1178,,1859,Paperback,English,1192093,,31050
1203777,Oblomov,Ivan Goncharov,4.09,31050,13182,10282,5345,1623,618,1178,,1859,Paperback,Russian,1192093,,31050
1203795,"Land That Moves, Land That Stands Still",Kent Nelson,3.53,206,38,74,62,23,9,36,384.0,2003,Paperback,English,1192111,,206
1203811,Sunset Song,Lewis Grassic Gibbon,3.95,3601,1432,1125,638,250,156,295,275.0,1932,Paperback,English,2555083,A Scots Quair,3601
1203812,Sunset Song,Lewis Grassic Gibbon,3.95,3601,1432,1125,638,250,156,295,272.0,1932,Paperback,English,2555083,A Scots Quair,3601
1203813,"A Scots Quair: Sunset Song, Cloud Howe, And Grey Granite",Lewis Grassic Gibbon,4.24,817,420,242,104,31,20,69,,1946,,,1211864,A Scots Quair,817
1203816,Sunset Song,Lewis Grassic Gibbon,3.95,3601,1432,1125,638,250,156,295,307.0,1932,,English,2555083,A Scots Quair,3601
1203833,The Birth Partner,Penny Simkin,4.31,5620,2784,1986,692,115,43,530,241.0,1989,Paperback,English,1796431,,5620
1203845,Understanding and Using English Grammar: With Answer Key,Betty Schrampfer Azar,4.1,1084,554,271,139,55,65,104,437.0,December 1st 1988,Paperback,English,1645094,,1084
1203849,A Multitude Of Monsters,Craig Shaw Gardner,3.75,1238,296,442,408,76,16,18,195.0,September 1986,Mass Market Paperback,English,1192166,The Ebenezum Trilogy,1238
32271,Back To Eden,"Jethro Kloss, Promise K. Moffet",4.23,949,488,266,134,44,17,62,936.0,1939,Paperback,English,1192170,,949
1203856,Another Fine Myth,Robert Lynn Asprin,4.05,22026,8149,8225,4516,879,257,649,208.0,1978,Mass Market Paperback,English,1417626,Myth Adventures,22026
1203853,Back to Eden: Authorized Kloss Family Edition,Jethro Kloss,4.23,950,489,266,134,44,17,62,684.0,1939,Paperback,English,1192170,,950
1203855,M. Y. T. H. Inc. in Action,Robert Lynn Asprin,3.96,7164,2255,2720,1866,291,32,72,236.0,1990,Paperback,English,3103465,Myth Adventures,7164
1203865,Inés of My Soul,"Isabel Allende, Blair Brown",3.95,23464,7477,9158,5322,1206,301,1908,13.0,September 5th 2006,Audio CD,English,104,,23464
1203866,Digging to America,"Anne Tyler, Blair Brown",3.56,20407,2954,7960,7386,1778,329,2280,9.0,May 2nd 2006,Audio CD,English,3140490,,20407
1203867,Heart Full Of Lies[A True Story Of Desire And Death],Ann Rule,3.93,4094,1267,1545,1043,209,30,249,0.0,October 1st 2003,Audio CD,English,457969,,4094
1203868,Rose Madder,"Stephen King, Blair Brown",3.72,99895,27900,30883,29081,9444,2587,2761,,June 1995,Audio,English,833191,,99895
1203871,Pyres,Derek Nikitas,3.59,198,32,86,52,22,6,38,320.0,October 16th 2007,Hardcover,English,1192188,,198
1203882,Myth-Ing Persons,Robert Lynn Asprin,3.98,8655,2673,3465,2230,263,24,97,172.0,1984,Paperback,English,486331,Myth Adventures,8655
1203886,El Toque Cuantico: El Poder de Curar,Richard  Gordon,4.13,477,195,179,80,16,7,29,254.0,August 3rd 1999,Paperback,Spanish,2490976,,477
32102,Venetia,Georgette Heyer,4.1,14727,5890,5372,2714,576,175,1457,364.0,1958,Paperback,English,3234302,,14727
1203916,Venetia,Georgette Heyer,4.1,14728,5891,5371,2715,576,175,1457,316.0,1958,Paperback,English,3234302,,14728
1203918,Venetia,Georgette Heyer,4.1,14728,5891,5371,2715,576,175,1457,320.0,1958,Paperback,English,3234302,,14728
1203919,Venetia,Georgette Heyer,4.1,14728,5891,5371,2715,576,175,1457,0.0,1958,Audio,English,3234302,,14728
1203922,"Ribeiros para o Rio, Rio para o Mar",Scott O'Dell,3.76,1596,426,559,449,130,32,154,,1986,,,811488,,1596
1203917,Venetia,Georgette Heyer,4.1,14728,5891,5371,2715,576,175,1457,614.0,1958,Hardcover,English,3234302,,14728
1203928,Friend of My Youth,Alice Munro,4.09,4092,1568,1581,725,184,34,346,274.0,March 1st 1990,Hardcover,English,1192247,,4092
1203924,The Man on the Balcony,"Maj Sjöwall, Per Wahlöö",3.95,5790,1619,2565,1343,208,55,360,0.0,1967,Paperback,English,158098,Martin Beck Police Mystery,5790
1203929,Friend of My Youth: Large Print Edition,Alice Munro,4.09,4092,1568,1581,725,184,34,346,361.0,October 1990,Paperback,English,1192247,,4092
1203927,Friend of My Youth,Alice Munro,4.09,4092,1568,1581,725,184,34,346,273.0,March 17th 1990,Hardcover,English,1192247,,4092
1203930,La lista de Schindler,Thomas Keneally,4.33,149506,80064,47018,16556,3560,2308,2354,0.0,October 18th 1982,Paperback,Spanish,3127624,,149506
1203934,Stripper Lessons,"John  O'Brien, Maureen O'Brien",3.59,175,31,66,59,14,5,15,192.0,1997,Paperback,English,1192253,,175
1203931,La lista de Schindler,Thomas Keneally,4.33,149506,80064,47018,16556,3560,2308,2354,573.0,October 18th 1982,Paperback,Spanish,3127624,,149506
1203933,La Lista De Schindler,Thomas Keneally,4.33,149506,80064,47018,16556,3560,2308,2354,647.0,October 18th 1982,,,3127624,,149506
1203945,Washington Square,"Henry James, John McDonough, Lorna Raver, Lloyd James",3.7,18899,4102,7295,5565,1512,425,1489,,1880,Audiobook,English,3319458,,18899
1203960,Resurrection Men,Ian Rankin,4.04,12319,3955,5593,2248,349,174,471,448.0,2001,Hardcover,English,1192280,Inspector Rebus,12319
904488,Resurrection Men,Ian Rankin,4.04,12318,3955,5592,2248,349,174,471,528.0,2001,Paperback,English,1192280,Inspector Rebus,12318
1203961,Resurrection Men,Ian Rankin,4.04,12319,3955,5593,2248,349,174,471,440.0,2001,Hardcover,English,1192280,Inspector Rebus,12319
1203965,A Russian Beauty And Other Stories,Vladimir Nabokov,3.87,329,96,119,90,22,2,30,268.0,1973,Hardcover,English,1333403,,329
1203964,Resurrection Men,Ian Rankin,4.04,12319,3955,5593,2248,349,174,471,5.0,2001,Unknown Binding,,1192280,Inspector Rebus,12319
1203962,Resurrection Men,Ian Rankin,4.04,12319,3955,5593,2248,349,174,471,,2001,Audio CD,English,1192280,Inspector Rebus,12319
8146,The Stories of Vladimir Nabokov,Vladimir Nabokov,4.3,6968,3510,2326,905,162,65,284,685.0,October 1995,Paperback,English,672041,,6968
1203975,Bootleg: The Secret History of the Other Recording Industry,Clinton Heylin,3.82,238,64,85,72,15,2,19,441.0,1st 1995,Hardcover,English,606086,,238
1203977,Cha-Cha-Cha en la Selva,Debbie Harter,4.09,490,207,157,98,21,7,61,,October 19th 2000,Paperback,Spanish,1410535,,490
1203984,Träume von Träumen,Antonio Tabucchi,3.69,280,55,109,96,15,5,20,89.0,1992,Paperback,German,45660514,,280
1203990,The Thirteenth Tale,"Diane Setterfield, Bianca Amato, Jill Tanner",3.96,281198,96421,104914,58753,15385,5725,23466,,September 12th 2006,Audiobook,English,849453,,281198
1203982,Lissabonner Requiem,"Antonio Tabucchi, Karin Fleischanderl",3.9,1640,442,700,400,86,12,141,144.0,1991,Paperback,German,1403634,,1640
1203983,Belle du Seigneur,Albert Cohen,4.11,2865,1419,755,399,167,125,217,1034.0,1968,Unknown Binding,French,178440,Les Valeureux,2865
1203985,Belle du Seigneur,Albert Cohen,4.11,2865,1419,755,399,167,125,217,858.0,1968,Paperback,French,178440,Les Valeureux,2865
1203986,Belle du Seigneur,Albert Cohen,4.11,2865,1419,755,399,167,125,217,,1968,Paperback,French,178440,Les Valeureux,2865
229432,The Pickwick Papers,Charles Dickens,3.84,25410,7800,8794,6344,1848,624,1777,801.0,1837,Paperback,English,3315230,,25410
1204014,Chicago: The Musical,John Kander,4.07,318,136,97,64,14,7,6,64.0,January 1st 1973,Paperback,English,6198739,,318
1204013,Chicago: Movie Vocal Selections,Fred Ebb,4.07,318,136,97,64,14,7,6,94.0,January 1st 1973,Paperback,English,6198739,,318
1204019,Arthur's Chicken Pox: An Arthur Adventure,Marc Brown,4.13,1551,720,406,348,62,15,64,32.0,January 1st 1994,Paperback,English,1318351,Arthur Adventure Series,1551
1204017,Saving the Queen,William F. Buckley Jr.,3.7,692,153,267,205,47,20,71,0.0,January 1st 1976,Paperback,English,1192338,Blackford Oakes,692
1204023,Son of Man,Robert Silverberg,3.4,484,106,125,151,62,40,47,213.0,1971,Paperback,English,1192346,,484
1204025,Son of Man,Robert Silverberg,3.4,484,106,125,151,62,40,47,224.0,1971,Mass Market Paperback,English,1192346,,484
1204024,Son Of Man,Robert Silverberg,3.4,484,106,125,151,62,40,47,,1971,Paperback,English,1192346,,484
1204026,Son Of Man,Robert Silverberg,3.4,484,106,125,151,62,40,47,,1971,,English,1192346,,484
1204027,Son of Man,Robert Silverberg,3.4,484,106,125,151,62,40,47,192.0,1971,Paperback,English,1192346,,484
1204028,Son of Man,Robert Silverberg,3.4,484,106,125,151,62,40,47,,1971,ebook,English,1192346,,484
1204037,Captain Trips: A Biography of Jerry Garcia,Sandy Troy,3.81,261,66,102,72,19,2,15,325.0,October 1st 1994,Paperback,English,1192358,,261
1204038,Captain Trips: The Life And Fast Times Of Jerry Garcia,Sandy Troy,3.81,261,66,102,72,19,2,15,,October 1st 1994,,,1192358,,261
1204043,Piazza d'Italia,"Antonio Tabucchi, Carlos Gumpert, Xavier González Rovira",3.59,410,79,146,130,46,9,41,176.0,1975,Paperback,Spanish,146564,,410
1204063,The Stories of Vladimir Nabokov,Vladimir Nabokov,4.3,6968,3510,2326,905,162,65,284,642.0,October 1995,Paperback,English,672041,,6968
1204064,Belle du Seigneur,Albert Cohen,4.11,2865,1419,755,399,167,125,217,,1968,Hardcover,French,178440,Les Valeureux,2865
74882,Boule de Suif (21 contes),Guy de Maupassant,3.81,6305,1664,2387,1718,437,99,226,253.0,April 15th 1880,Paperback,French,1258641,,6305
1184249,La Maison Tellier,Guy de Maupassant,3.72,842,188,317,269,52,16,53,206.0,1881,Paperback,French,2429241,,842
1204072,La Maison Tellier (French Edition),Guy de Maupassant,3.72,843,188,317,270,52,16,53,,1881,,,2429241,,843
1204079,La Maison Tellier - Une partie de campagne et autres contes,Guy de Maupassant,3.72,843,188,317,270,52,16,53,250.0,1881,Poche,,2429241,,843
1204071,La Maison Tellier,"Guy de Maupassant, Louis Forestier",3.72,843,188,317,270,52,16,53,224.0,1881,Mass Market Paperback,French,2429241,,843
